TIME,A Flex/Ext,Knee Int/Ext R,A I/E
3.658754,13.88639,-7.460214,48.817253
3.659754,13.928095,-7.44699,49.264191
3.660754,13.980225,-7.433767,49.755823
3.661754,14.053208,-7.413932,50.202761
3.662754,14.12619,-7.387485,50.605005
3.663754,14.199173,-7.361038,50.962556
3.664754,14.251303,-7.334591,51.320106
3.665754,14.303434,-7.301532,51.632963
3.666754,14.334712,-7.275085,51.901125
3.667754,14.36599,-7.248639,52.213982
3.668754,14.428547,-7.21558,52.526839
3.669754,14.491103,-7.189133,52.795001
3.670754,14.55366,-7.162686,53.107858
3.671754,14.60579,-7.142851,53.376021
3.672754,14.647494,-7.136239,53.59949
3.673754,14.689199,-7.136239,53.822959
3.717876,14.720477,-7.136239,54.135816
3.718876,14.730903,-7.136239,54.493366
3.719876,14.720477,-7.116404,54.940304
3.720876,14.710051,-7.096569,55.431936
3.721876,14.678773,-7.089957,56.012955
3.722876,14.65792,-7.096569,56.683362
3.723876,14.637068,-7.096569,57.443157
3.724876,14.60579,-7.10318,58.292339
3.725876,14.574512,-7.129627,59.230909
3.726876,14.55366,-7.169298,60.258867
3.727876,14.522381,-7.208968,61.331518
3.728876,14.470251,-7.248639,62.493557
3.729876,14.418121,-7.288309,63.744983
3.730876,14.36599,-7.327979,64.99641
3.731876,14.334712,-7.347814,66.337224
3.732876,14.303434,-7.361038,67.767425
3.733876,14.272155,-7.374261,69.242321
3.734876,14.240877,-7.387485,70.627829
3.735876,14.220025,-7.400708,71.923949
3.736876,14.220025,-7.433767,73.130682
3.737876,14.220025,-7.466826,74.248027
3.738876,14.230451,-7.499884,75.320678
3.739876,14.220025,-7.526331,76.303942
3.740876,14.220025,-7.572613,77.242512
3.741876,14.230451,-7.605672,78.136388
3.742876,14.230451,-7.618895,78.940876
3.743876,14.230451,-7.605672,79.655977
3.744876,14.251303,-7.592449,80.28169
3.745876,14.261729,-7.579225,80.86271
3.746876,14.272155,-7.566002,81.399035
3.747876,14.282581,-7.552778,81.890667
3.748876,14.272155,-7.55939,82.337605
3.749876,14.261729,-7.572613,82.739849
3.750876,14.251303,-7.59906,83.0974
3.751876,14.230451,-7.625507,83.499644
3.752876,14.199173,-7.651954,83.946582
3.753876,14.157469,-7.671789,84.438214
3.754876,14.115764,-7.691624,84.974539
3.755876,14.07406,-7.698236,85.421477
3.756876,14.053208,-7.704848,85.913109
3.757876,14.011503,-7.698236,86.360047
3.758876,13.969799,-7.691624,86.762292
3.759876,13.959373,-7.691624,87.20923
3.760876,13.948947,-7.71146,87.700861
3.761876,13.928095,-7.724683,88.237187
3.762876,13.917669,-7.737907,88.728819
3.763876,13.907243,-7.75113,89.131063
3.764876,13.88639,-7.764354,89.578001
3.765876,13.88639,-7.770965,89.980245
3.766876,13.896817,-7.764354,90.38249
3.767876,13.907243,-7.737907,90.695346
3.768876,13.938521,-7.71146,90.963509
3.769876,13.990651,-7.685013,91.186978
3.770876,14.042782,-7.658566,91.365753
3.771876,14.094912,-7.632119,91.499835
3.772876,14.147042,-7.612284,91.723304
3.773876,14.199173,-7.592449,91.902079
3.774876,14.261729,-7.566002,92.080854
3.775876,14.334712,-7.552778,92.259629
3.776876,14.386842,-7.539555,92.393711
3.777876,14.438973,-7.519719,92.527792
3.778876,14.501529,-7.513108,92.61718
3.779876,14.564086,-7.506496,92.751261
3.780876,14.637068,-7.499884,93.019424
3.781876,14.741329,-7.493273,93.287587
3.782876,14.824738,-7.486661,93.55575
3.783876,14.887294,-7.486661,93.779219
3.784876,14.949851,-7.493273,94.047381
3.785876,15.001981,-7.499884,94.360238
3.786876,15.033259,-7.506496,94.717788
3.787876,15.064537,-7.513108,95.120033
3.788876,15.095816,-7.519719,95.566971
3.789876,15.127094,-7.526331,96.013909
3.790876,15.127094,-7.532943,96.505541
3.791876,15.13752,-7.546166,96.952479
3.792876,15.13752,-7.546166,97.44411
3.793876,15.127094,-7.539555,97.935742
3.794876,15.127094,-7.532943,98.38268
3.795876,15.106242,-7.519719,98.874312
3.796876,15.095816,-7.506496,99.32125
3.797876,15.074964,-7.493273,99.678801
3.798876,15.022833,-7.480049,99.946963
3.799876,14.991555,-7.466826,100.25982
3.800876,14.981129,-7.453602,100.61737
3.801876,14.981129,-7.440379,101.019615
3.802876,14.970703,-7.427155,101.332471
3.803876,14.991555,-7.40732,101.600634
3.804876,15.012407,-7.387485,101.824103
3.805876,15.033259,-7.36765,102.002878
3.806876,15.064537,-7.341203,102.13696
3.807876,15.127094,-7.314756,102.271041
3.808876,15.179224,-7.288309,102.539204
3.809876,15.231355,-7.275085,102.762673
3.810876,15.293911,-7.275085,103.030836
3.811876,15.335615,-7.275085,103.298999
3.812876,15.37732,-7.275085,103.522468
3.813876,15.398172,-7.275085,103.745937
3.814876,15.419024,-7.275085,103.969406
3.815876,15.450302,-7.275085,104.282262
3.816876,15.471155,-7.275085,104.550425
3.817876,15.481581,-7.268474,104.7292
3.818876,15.471155,-7.261862,104.863282
3.819876,15.481581,-7.25525,105.042057
3.820876,15.471155,-7.261862,105.220832
3.821876,15.450302,-7.268474,105.399607
3.822876,15.439876,-7.275085,105.578383
3.823876,15.419024,-7.294921,105.757158
3.824876,15.387746,-7.308144,105.846545
3.825876,15.356468,-7.321368,105.846545
3.826876,15.314763,-7.327979,105.846545
3.827876,15.273059,-7.321368,105.801852
3.828876,15.241781,-7.314756,105.801852
3.829876,15.231355,-7.301532,105.846545
3.830876,15.231355,-7.294921,105.935933
3.831876,15.231355,-7.281697,106.025321
3.832876,15.231355,-7.261862,106.070014
3.833876,15.220929,-7.235415,106.114708
3.834876,15.200076,-7.21558,106.204096
3.835876,15.18965,-7.189133,106.293483
3.836876,15.168798,-7.162686,106.472259
3.837876,15.13752,-7.129627,106.651034
3.838876,15.127094,-7.096569,106.874503
3.839876,15.095816,-7.056898,107.097972
3.840876,15.054111,-7.010616,107.321441
3.841876,15.001981,-6.977558,107.589604
3.842876,14.949851,-6.944499,107.90246
3.843876,14.918572,-6.91144,108.260011
3.844876,14.887294,-6.884993,108.617561
3.845876,14.866442,-6.858546,108.930418
3.846876,14.835164,-6.845323,109.153887
3.847876,14.803885,-6.812264,109.332662
3.848876,14.772607,-6.792429,109.511437
3.849876,14.741329,-6.792429,109.690212
3.850876,14.720477,-6.805653,109.913681
3.851876,14.710051,-6.825488,110.13715
3.852876,14.710051,-6.851935,110.405313
3.853876,14.699625,-6.87177,110.539395
3.854876,14.699625,-6.891605,110.673476
3.855876,14.678773,-6.904829,110.762864
3.856876,14.678773,-6.924664,110.852251
3.857876,14.699625,-6.944499,110.986333
3.858876,14.730903,-6.957722,111.120414
3.859876,14.751755,-6.964334,111.209802
3.860876,14.751755,-6.970946,111.254495
3.861876,14.751755,-6.984169,111.299189
3.862876,14.741329,-6.997393,111.343883
3.863876,14.730903,-7.004005,111.477964
3.864876,14.730903,-7.02384,111.612046
3.865876,14.730903,-7.037063,111.790821
3.866876,14.730903,-7.02384,112.01429
3.867876,14.730903,-7.004005,112.193065
3.868876,14.741329,-6.970946,112.416534
3.869876,14.720477,-6.937887,112.59531
3.870876,14.720477,-6.918052,112.863472
3.871876,14.730903,-6.898217,113.176329
3.872876,14.762181,-6.891605,113.444492
3.873876,14.783033,-6.891605,113.712655
3.874876,14.793459,-6.891605,113.936124
3.875876,14.803885,-6.891605,114.159593
3.876876,14.824738,-6.898217,114.383062
3.877876,14.866442,-6.904829,114.606531
3.878876,14.908146,-6.898217,114.874693
3.879876,14.939424,-6.884993,115.098162
3.880876,14.981129,-6.865158,115.276938
3.881876,15.001981,-6.845323,115.500407
3.882876,15.022833,-6.825488,115.679182
3.883876,15.054111,-6.818876,115.813263
3.884876,15.08539,-6.812264,115.947345
3.885876,15.095816,-6.812264,116.081426
3.886876,15.147946,-6.818876,116.170814
3.887876,15.168798,-6.812264,116.215508
3.888876,15.168798,-6.805653,116.215508
3.889876,15.147946,-6.785817,116.304895
3.890876,15.127094,-6.752759,116.438977
3.891876,15.106242,-6.713088,116.573058
3.892876,15.095816,-6.673418,116.751833
3.893876,15.08539,-6.640359,116.930608
3.894876,15.054111,-6.607301,117.109384
3.895876,15.022833,-6.580854,117.243465
3.896876,15.001981,-6.56763,117.466934
3.897876,14.960277,-6.574242,117.690403
3.898876,14.928998,-6.580854,117.824484
3.899876,14.887294,-6.580854,117.958566
3.900876,14.835164,-6.587465,118.092647
3.901876,14.783033,-6.587465,118.226729
3.902876,14.741329,-6.587465,118.316116
3.903876,14.678773,-6.574242,118.494891
3.904876,14.647494,-6.56763,118.673667
3.905876,14.616216,-6.554407,118.852442
3.906876,14.595364,-6.547795,118.986523
3.907876,14.55366,-6.554407,119.075911
3.908876,14.501529,-6.574242,119.165299
3.909876,14.428547,-6.587465,119.209992
3.910876,14.355564,-6.587465,119.29938
3.911876,14.282581,-6.580854,119.433461
3.912876,14.209599,-6.574242,119.567543
3.913876,14.136616,-6.561019,119.65693
3.914876,14.07406,-6.521348,119.746318
3.915876,14.011503,-6.48829,119.880399
3.916876,13.959373,-6.461843,120.014481
3.954071,13.875964,-6.422172,120.193256
3.955071,13.78213,-6.382502,120.372031
3.956071,13.677869,-6.342831,120.506113
3.957071,13.54233,-6.309773,120.5955
3.958071,13.375513,-6.276714,120.640194
3.959071,13.219121,-6.250267,120.729582
3.960071,13.041878,-6.22382,120.818969
3.961071,12.875061,-6.170926,120.953051
3.962071,12.697817,-6.091586,121.087132
3.963071,12.510148,-6.018857,121.221213
3.964071,12.312053,-5.952739,121.310601
3.965071,12.113957,-5.893234,121.355295
3.966071,11.895009,-5.833728,121.444682
3.967071,11.665636,-5.767611,121.578764
3.968071,11.41541,-5.714717,121.712845
3.969071,11.144332,-5.641988,121.891621
3.970071,10.852401,-5.562647,122.11509
3.971071,10.591749,-5.483306,122.293865
3.972071,10.331098,-5.410577,122.517334
3.973071,10.070446,-5.337848,122.83019
3.974071,9.841072,-5.265119,123.187741
3.975071,9.63255,-5.185779,123.634679
3.976071,9.413603,-5.099826,123.992229
3.977071,9.215507,-5.013874,124.394473
3.978071,9.027838,-4.96098,124.752024
3.979071,8.850594,-4.941145,125.154268
3.980071,8.683777,-4.914698,125.601206
3.981071,8.527386,-4.888251,126.048144
3.982071,8.381421,-4.855192,126.495082
3.983071,8.256308,-4.822133,126.897326
3.984071,8.131195,-4.795687,127.254877
3.985071,8.026934,-4.76924,127.657121
3.986071,7.943525,-4.762628,128.014671
3.987071,7.880969,-4.762628,128.372222
3.988071,7.818412,-4.775851,128.729772
3.989071,7.766282,-4.789075,128.997935
3.990071,7.724578,-4.795687,129.221404
3.991071,7.672447,-4.802298,129.444873
3.992071,7.609891,-4.815522,129.623648
3.993071,7.55776,-4.841969,129.847117
3.994071,7.484778,-4.855192,129.981199
3.995071,7.401369,-4.84858,130.070586
3.996071,7.328387,-4.822133,130.11528
3.997071,7.26583,-4.802298,130.070586
3.998071,7.171996,-4.775851,129.981199
3.999071,7.067735,-4.756016,129.847117
4.000071,6.953048,-4.722957,129.713036
4.001071,6.827935,-4.683287,129.578955
4.002071,6.692396,-4.637005,129.400179
4.003071,6.546431,-4.584111,129.221404
4.004071,6.379614,-4.531217,128.953241
4.005071,6.20237,-4.4651,128.685079
4.006071,6.014701,-4.392371,128.506303
4.007071,5.806179,-4.326254,128.282834
4.008071,5.608084,-4.253525,127.925284
4.009071,5.409988,-4.174184,127.612427
4.010071,5.191041,-4.08162,127.344264
4.011071,4.992945,-4.002279,127.120795
4.012071,4.805276,-3.92955,126.986714
4.013071,4.60718,-3.863433,126.807939
4.014071,4.409085,-3.803927,126.673857
4.015071,4.231841,-3.751033,126.58447
4.016071,4.044172,-3.691528,126.58447
4.017071,3.856502,-3.651857,126.58447
4.018071,3.689685,-3.62541,126.539776
4.019071,3.522868,-3.605575,126.495082
4.020071,3.366477,-3.572516,126.450388
4.021071,3.230938,-3.539458,126.450388
4.022071,3.095399,-3.513011,126.450388
4.023071,2.949434,-3.493176,126.405695
4.024071,2.824321,-3.479952,126.450388
4.025071,2.688782,-3.47334,126.629164
4.026071,2.563669,-3.47334,126.763245
4.027071,2.469834,-3.479952,126.807939
4.028071,2.365573,-3.486564,126.897326
4.029071,2.24046,-3.486564,126.94202
4.030071,2.125773,-3.486564,127.076102
4.031071,2.00066,-3.47334,127.254877
4.032071,1.8964,-3.453505,127.52304
4.033071,1.812991,-3.446893,127.701815
4.034071,1.740008,-3.427058,127.88059
4.035071,1.6566,-3.387388,128.148753
4.036071,1.583617,-3.347718,128.416916
4.037071,1.489782,-3.327882,128.640385
4.038071,1.385522,-3.308047,128.863854
4.039071,1.291687,-3.2816,129.087323
4.040071,1.218704,-3.255153,129.266098
4.041071,1.135296,-3.208871,129.444873
4.042071,1.062313,-3.155977,129.623648
4.043071,0.978905,-3.109695,129.847117
4.044071,0.853792,-3.070025,130.11528
4.045071,0.728679,-3.036966,130.338749
4.046071,0.624418,-3.010519,130.562218
4.047071,0.509731,-2.984072,130.740993
4.048071,0.395044,-2.957625,130.830381
4.049071,0.249079,-2.944402,130.785687
4.050071,0.103114,-2.917955,130.830381
4.051071,-0.053277,-2.904732,130.875075
4.052071,-0.209668,-2.904732,130.830381
4.053071,-0.376486,-2.904732,130.785687
4.054071,-0.522451,-2.891508,130.830381
4.055071,-0.65799,-2.871673,130.875075
4.056071,-0.814381,-2.858449,130.919769
4.057071,-0.981198,-2.851838,131.05385
4.058071,-1.158442,-2.858449,131.098544
4.059071,-1.346111,-2.871673,131.05385
4.060071,-1.53378,-2.871673,130.919769
4.061071,-1.700598,-2.851838,130.830381
4.062071,-1.856989,-2.818779,130.6963
4.063071,-2.023806,-2.78572,130.562218
4.064071,-2.190623,-2.74605,130.428137
4.065071,-2.357441,-2.712991,130.383443
4.066071,-2.503406,-2.666709,130.338749
4.067071,-2.659797,-2.627039,130.249362
4.068071,-2.816188,-2.574145,130.159974
4.069071,-2.962153,-2.521251,130.11528
4.070071,-3.097692,-2.461746,130.070586
4.071071,-3.254084,-2.408852,129.936505
4.072071,-3.420901,-2.36257,129.802424
4.073071,-3.577292,-2.316288,129.668342
4.074071,-3.723257,-2.256782,129.489567
4.075071,-3.84837,-2.190665,129.355486
4.076071,-3.983909,-2.124547,129.266098
4.077071,-4.119448,-2.065042,129.17671
4.078071,-4.244561,-2.01876,128.997935
4.079071,-4.369674,-1.979089,128.863854
4.080071,-4.494787,-1.939419,128.685079
4.081071,-4.609474,-1.912972,128.506303
4.082071,-4.724161,-1.893137,128.282834
4.083071,-4.849274,-1.879913,128.148753
4.084071,-4.974387,-1.86669,127.969978
4.085071,-5.0995,-1.86669,127.746509
4.086071,-5.245465,-1.86669,127.52304
4.087071,-5.412282,-1.873302,127.254877
4.088071,-5.558247,-1.879913,127.031408
4.089071,-5.704212,-1.886525,126.807939
4.090071,-5.839751,-1.893137,126.58447
4.091071,-5.985716,-1.899749,126.316307
4.092071,-6.131681,-1.919584,126.048144
4.093071,-6.26722,-1.946031,125.735288
4.094071,-6.392333,-1.972478,125.511819
4.095071,-6.517446,-1.998924,125.333043
4.096071,-6.652985,-2.025371,125.154268
4.097071,-6.778098,-2.045207,125.020187
4.098071,-6.913637,-2.045207,124.841411
4.099071,-7.028324,-2.025371,124.617942
4.100071,-7.143011,-1.998924,124.34978
4.101071,-7.257698,-1.965866,124.126311
4.102071,-7.361959,-1.919584,123.947535
4.103071,-7.434941,-1.873302,123.724066
4.104071,-7.487072,-1.827019,123.545291
4.105071,-7.539202,-1.780737,123.366516
4.106071,-7.580906,-1.734455,123.143047
4.107071,-7.633037,-1.681561,122.874884
4.108071,-7.685167,-1.648503,122.651415
4.109071,-7.747724,-1.608832,122.427946
4.110071,-7.799854,-1.549327,122.249171
4.111071,-7.862411,-1.489821,121.981008
4.112071,-7.935393,-1.430316,121.712845
4.113071,-8.008376,-1.37081,121.444682
4.114071,-8.10221,-1.324528,121.17652
4.115071,-8.185619,-1.298081,120.953051
4.116071,-8.28988,-1.291469,120.774275
4.117071,-8.383714,-1.291469,120.550806
4.118071,-8.477549,-1.304693,120.282644
4.119071,-8.592236,-1.324528,120.014481
4.120071,-8.727775,-1.344363,119.835706
4.121071,-8.87374,-1.364198,119.65693
4.122071,-9.040557,-1.384034,119.478155
4.123071,-9.217801,-1.403869,119.344074
4.124071,-9.395044,-1.436927,119.209992
4.125071,-9.561861,-1.443539,119.120605
4.126071,-9.718253,-1.456763,118.986523
4.127071,-9.88507,-1.489821,118.852442
4.128071,-10.051887,-1.52288,118.807748
4.129071,-10.218704,-1.555939,118.763054
4.130071,-10.385522,-1.588997,118.718361
4.131071,-10.521061,-1.615444,118.628973
4.132071,-10.667026,-1.628668,118.539585
4.133071,-10.812991,-1.635279,118.450198
4.134071,-10.969382,-1.655115,118.36081
4.135071,-11.115347,-1.661726,118.36081
4.136071,-11.24046,-1.661726,118.36081
4.137071,-11.365573,-1.661726,118.271422
4.138071,-11.48026,-1.661726,118.182035
4.139071,-11.574095,-1.661726,118.047953
4.140071,-11.667929,-1.655115,117.913872
4.141071,-11.761764,-1.641891,117.824484
4.142071,-11.855599,-1.648503,117.601015
4.143071,-11.95986,-1.641891,117.42224
4.144071,-12.053694,-1.622056,117.198771
4.145071,-12.137103,-1.602221,116.841221
4.146071,-12.210085,-1.582385,116.438977
4.147071,-12.272642,-1.56255,115.992039
4.148071,-12.356051,-1.542715,115.589794
4.149071,-12.429033,-1.536103,115.142856
4.150071,-12.512442,-1.529492,114.695918
4.151071,-12.585424,-1.503045,114.293674
4.152071,-12.647981,-1.489821,113.802042
4.153071,-12.710537,-1.489821,113.265717
4.175883,-12.762668,-1.489821,112.774085
4.176883,-12.83565,-1.489821,112.193065
4.177883,-12.919059,-1.489821,111.612046
4.178883,-13.002468,-1.496433,110.941639
4.179883,-13.07545,-1.496433,110.181844
4.180883,-13.158859,-1.48321,109.466743
4.181883,-13.242267,-1.476598,108.662255
4.182883,-13.336102,-1.476598,107.857766
4.183883,-13.429937,-1.476598,107.097972
4.184883,-13.534198,-1.469986,106.338177
4.185883,-13.638458,-1.463374,105.533689
4.186883,-13.742719,-1.456763,104.684506
4.187883,-13.867832,-1.436927,103.835324
4.188883,-13.972093,-1.41048,102.896754
4.189883,-14.08678,-1.390645,101.868797
4.190883,-14.232745,-1.357587,100.840839
4.191883,-14.389136,-1.311305,99.812882
4.192883,-14.555953,-1.258411,98.695537
4.193883,-14.701918,-1.205517,97.622886
4.194883,-14.837457,-1.146011,96.550234
4.195883,-14.96257,-1.086506,95.522277
4.196883,-15.087683,-1.033612,94.583707
4.197883,-15.212796,-0.993941,93.645137
4.198883,-15.327483,-0.954271,92.795955
4.199883,-15.431744,-0.914601,91.991466
4.200883,-15.546431,-0.868319,91.186978
4.201883,-15.650692,-0.828648,90.38249
4.202883,-15.765378,-0.782366,89.712083
4.203883,-15.869639,-0.736084,89.041675
4.204883,-15.953048,-0.703025,88.371268
4.205883,-16.036457,-0.676578,87.745555
4.206883,-16.109439,-0.650131,87.20923
4.207883,-16.161569,-0.630296,86.672904
4.208883,-16.203274,-0.623685,86.136578
4.209883,-16.224126,-0.623685,85.68964
4.210883,-16.244978,-0.617073,85.242702
4.211883,-16.26583,-0.623685,84.840458
4.212883,-16.286682,-0.636908,84.482908
4.213883,-16.307535,-0.656743,84.125357
4.214883,-16.317961,-0.669967,83.812501
4.215883,-16.328387,-0.676578,83.45495
4.216883,-16.338813,-0.68319,83.008012
4.217883,-16.338813,-0.696414,82.605768
4.218883,-16.338813,-0.709637,82.203524
4.219883,-16.328387,-0.729472,81.667198
4.220883,-16.317961,-0.749307,81.130872
4.221883,-16.307535,-0.755919,80.594547
4.222883,-16.297109,-0.769143,80.013527
4.223883,-16.286682,-0.775754,79.432508
4.224883,-16.276256,-0.782366,78.851488
4.225883,-16.276256,-0.782366,78.270469
4.226883,-16.297109,-0.782366,77.644756
4.227883,-16.328387,-0.788978,77.063736
4.228883,-16.359665,-0.788978,76.438023
4.229883,-16.390943,-0.775754,75.767616
4.230883,-16.422221,-0.749307,75.052515
4.231883,-16.4535,-0.716249,74.292721
4.232883,-16.484778,-0.696414,73.532926
4.233883,-16.50563,-0.68319,72.817825
4.234883,-16.526482,-0.669967,72.05803
4.235883,-16.547334,-0.656743,71.34293
4.236883,-16.568187,-0.650131,70.717216
4.237883,-16.589039,-0.636908,70.136197
4.238883,-16.609891,-0.630296,69.555177
4.239883,-16.630743,-0.617073,69.063546
4.240883,-16.651595,-0.617073,68.482526
4.241883,-16.672447,-0.617073,67.901507
4.242883,-16.682873,-0.617073,67.320487
4.243883,-16.682873,-0.623685,66.784162
4.244883,-16.662021,-0.636908,66.203142
4.245883,-16.641169,-0.650131,65.666817
4.246883,-16.630743,-0.676578,65.130491
4.247883,-16.620317,-0.709637,64.594165
4.248883,-16.609891,-0.755919,64.102534
4.249883,-16.609891,-0.79559,63.610902
4.250883,-16.630743,-0.828648,63.208657
4.251883,-16.651595,-0.861707,62.806413
4.252883,-16.672447,-0.894765,62.359475
4.253883,-16.6933,-0.914601,61.867843
4.254883,-16.714152,-0.941048,61.331518
4.255883,-16.74543,-0.967495,60.839886
4.256883,-16.776708,-0.993941,60.348254
4.257883,-16.807986,-1.013777,59.94601
4.258883,-16.839265,-1.033612,59.588459
4.259883,-16.849691,-1.053447,59.230909
4.260883,-16.870543,-1.060059,58.828665
4.261883,-16.901821,-1.053447,58.471114
4.262883,-16.933099,-1.046835,58.06887
4.263883,-16.943525,-1.033612,57.71132
4.264883,-16.953951,-1.020388,57.398463
4.265883,-16.964378,-1.000553,57.040913
4.266883,-16.953951,-0.974106,56.728056
4.267883,-16.933099,-0.941048,56.325812
4.268883,-16.912247,-0.914601,55.968261
4.269883,-16.891395,-0.888154,55.655405
4.270883,-16.870543,-0.87493,55.387242
4.271883,-16.849691,-0.861707,55.163773
4.272883,-16.807986,-0.848483,54.940304
4.273883,-16.766282,-0.828648,54.716835
4.274883,-16.724578,-0.802201,54.448672
4.275883,-16.6933,-0.775754,54.135816
4.276883,-16.6933,-0.749307,53.867653
4.277883,-16.672447,-0.729472,53.59949
4.278883,-16.651595,-0.72286,53.286633
4.279883,-16.641169,-0.716249,52.973777
4.280883,-16.641169,-0.703025,52.616226
4.281883,-16.641169,-0.689802,52.213982
4.282883,-16.641169,-0.676578,51.811738
4.283883,-16.651595,-0.669967,51.3648
4.284883,-16.662021,-0.676578,50.917862
4.285883,-16.672447,-0.669967,50.42623
4.286883,-16.682873,-0.663355,49.889904
4.287883,-16.6933,-0.64352,49.308885
4.288883,-16.703726,-0.623685,48.638478
4.289883,-16.724578,-0.610461,47.878683
4.290883,-16.755856,-0.603849,47.029501
4.291883,-16.787134,-0.610461,46.180319
4.292883,-16.807986,-0.617073,45.37583
4.293883,-16.828839,-0.617073,44.571342
4.294883,-16.870543,-0.617073,43.766853
4.295883,-16.912247,-0.603849,42.962365
4.296883,-16.933099,-0.584014,42.20257
4.297883,-16.964378,-0.577402,41.442776
4.298883,-16.995656,-0.577402,40.638287
4.299883,-17.026934,-0.577402,39.833799
4.300883,-17.058212,-0.577402,39.02931
4.301883,-17.089491,-0.570791,38.224822
4.302883,-17.120769,-0.577402,37.420333
4.303883,-17.152047,-0.590626,36.615845
4.304883,-17.183325,-0.617073,35.811356
4.305883,-17.214603,-0.650131,35.096256
4.306883,-17.245882,-0.669967,34.470542
4.307883,-17.256308,-0.689802,33.889523
4.308883,-17.266734,-0.696414,33.308503
4.309883,-17.266734,-0.709637,32.68279
4.310883,-17.245882,-0.736084,32.012383
4.311883,-17.204177,-0.769143,31.341976
4.312883,-17.162473,-0.822036,30.671569
4.313883,-17.131195,-0.881542,29.956468
4.314883,-17.079064,-0.927824,29.241367
4.315883,-17.026934,-0.960883,28.615654
4.316883,-16.98523,-0.993941,27.989941
4.317883,-16.943525,-1.033612,27.408921
4.318883,-16.912247,-1.073282,26.827902
4.319883,-16.880969,-1.099729,26.246883
4.320883,-16.849691,-1.119564,25.665863
4.321883,-16.828839,-1.132788,25.084844
4.322883,-16.807986,-1.1394,24.45913
4.323883,-16.787134,-1.159235,23.74403
4.324883,-16.776708,-1.185682,23.073623
4.325883,-16.766282,-1.231964,22.403216
4.326883,-16.776708,-1.265022,21.732809
4.327883,-16.79756,-1.291469,21.062401
4.328883,-16.828839,-1.311305,20.436688
4.329883,-16.870543,-1.311305,19.810975
4.330883,-16.922673,-1.317916,19.185262
4.331883,-16.98523,-1.337751,18.604242
4.332883,-17.047786,-1.37081,17.978529
4.333883,-17.099917,-1.403869,17.39751
4.334883,-17.152047,-1.430316,16.727103
4.335883,-17.193751,-1.450151,16.101389
4.336883,-17.235456,-1.476598,15.475676
4.337883,-17.27716,-1.496433,14.849963
4.338883,-17.298012,-1.509656,14.22425
4.339883,-17.318864,-1.52288,13.598536
4.340883,-17.350142,-1.529492,13.062211
4.341883,-17.381421,-1.529492,12.481191
4.342883,-17.412699,-1.509656,11.944866
4.343883,-17.423125,-1.503045,11.40854
4.344883,-17.433551,-1.496433,10.827521
4.345883,-17.443977,-1.48321,10.201807
4.346883,-17.433551,-1.476598,9.620788
4.347883,-17.412699,-1.463374,9.039769
4.348883,-17.402273,-1.443539,8.369362
4.349883,-17.391847,-1.41048,7.698954
4.350883,-17.381421,-1.377422,6.983854
4.351883,-17.370995,-1.344363,6.313447
4.352883,-17.350142,-1.317916,5.553652
4.353883,-17.32929,-1.298081,4.793857
4.354883,-17.308438,-1.291469,4.034063
4.355883,-17.298012,-1.298081,3.274268
4.356883,-17.287586,-1.304693,2.559167
4.357883,-17.256308,-1.317916,1.844066
4.358883,-17.22503,-1.324528,1.128965
4.359883,-17.193751,-1.337751,0.413865
4.360883,-17.172899,-1.344363,-0.301236
4.361883,-17.152047,-1.350975,-0.882256
4.362883,-17.131195,-1.364198,-1.463275
4.363883,-17.120769,-1.377422,-2.088988
4.364883,-17.099917,-1.390645,-2.714702
4.365883,-17.058212,-1.403869,-3.251027
4.366883,-17.016508,-1.430316,-3.742659
4.367883,-16.964378,-1.463374,-4.278985
4.368883,-16.912247,-1.496433,-4.770617
4.369883,-16.870543,-1.536103,-5.172861
4.370883,-16.828839,-1.569162,-5.530411
4.371883,-16.787134,-1.595609,-5.887962
4.372883,-16.74543,-1.615444,-6.245512
4.373883,-16.703726,-1.635279,-6.69245
4.374883,-16.672447,-1.641891,-7.228776
4.417474,-16.651595,-1.661726,-7.854489
4.418474,-16.630743,-1.681561,-8.614284
4.419474,-16.620317,-1.701397,-9.418772
4.420474,-16.620317,-1.721232,-10.402036
4.421474,-16.620317,-1.747679,-11.474687
4.422474,-16.620317,-1.780737,-12.592032
4.423474,-16.630743,-1.813796,-13.754071
4.424474,-16.662021,-1.846855,-15.005497
4.425474,-16.6933,-1.873302,-16.391005
4.426474,-16.735004,-1.893137,-17.776513
4.427474,-16.776708,-1.912972,-19.251409
4.428474,-16.818412,-1.926195,-20.815692
4.429474,-16.860117,-1.946031,-22.514056
4.430474,-16.901821,-1.965866,-24.257115
4.431474,-16.953951,-1.992313,-26.044867
4.432474,-17.006082,-2.01876,-27.787925
4.433474,-17.068638,-2.05843,-29.486289
4.434474,-17.110343,-2.091489,-31.050573
4.435474,-17.152047,-2.131159,-32.525468
4.436474,-17.172899,-2.177441,-33.95567
4.437474,-17.172899,-2.230335,-35.296484
4.438474,-17.172899,-2.276617,-36.503216
4.439474,-17.183325,-2.309676,-37.665255
4.440474,-17.214603,-2.349346,-38.7826
4.441474,-17.22503,-2.395628,-39.899945
4.442474,-17.22503,-2.448522,-40.838515
4.443474,-17.245882,-2.494804,-41.687698
4.444474,-17.266734,-2.541086,-42.492186
4.445474,-17.287586,-2.587369,-43.296674
4.446474,-17.308438,-2.620427,-43.967082
4.447474,-17.32929,-2.653486,-44.548101
