Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.756479	12.833374	2.008435	-98.278557
0.757479	12.883932	1.947352	-98.256080
0.758479	12.934490	1.912447	-98.239353
0.759479	12.985047	1.851363	-98.224194
0.760479	13.048245	1.799005	-98.212171
0.761479	13.098803	1.764100	-98.184989
0.762479	13.124082	1.746648	-98.158330
0.763479	13.136721	1.737921	-98.144216
0.764479	13.149361	1.729195	-98.125920
0.765479	13.187279	1.694290	-98.108670
0.766479	13.225198	1.650659	-98.096648
0.767479	13.237837	1.607028	-98.084625
0.768479	13.237837	1.572123	-98.074693
0.769479	13.250477	1.545944	-98.065807
0.770479	13.250477	1.511039	-98.062670
0.771479	13.237837	1.484860	-98.071034
0.772479	13.212558	1.484860	-98.086716
0.773479	13.199919	1.476134	-98.106580
0.774479	13.212558	1.467407	-98.123830
0.775479	13.225198	1.449955	-98.142125
0.776479	13.225198	1.441229	-98.166693
0.777479	13.199919	1.432502	-98.188125
0.778479	13.174640	1.432502	-98.213739
0.779479	13.162000	1.441229	-98.236216
0.780479	13.136721	1.449955	-98.258694
0.781479	13.111442	1.449955	-98.288489
0.782479	13.073524	1.484860	-98.318285
0.783479	13.035605	1.537217	-98.341285
0.784479	13.010326	1.589575	-98.356967
0.785479	12.985047	1.633206	-98.370035
0.786479	12.972408	1.685564	-98.380489
0.787479	12.985047	1.746648	-98.385717
0.788479	12.997687	1.816458	-98.386762
0.789479	13.010326	1.860089	-98.383103
0.790479	13.022966	1.894994	-98.379967
0.791479	13.022966	1.947352	-98.379444
0.792479	13.022966	1.999709	-98.371603
0.793479	13.035605	2.060793	-98.352785
0.794479	13.073524	2.113150	-98.331876
0.795479	13.111442	2.156782	-98.315148
0.796479	13.149361	2.200413	-98.298421
0.797479	13.212558	2.244044	-98.274376
0.798479	13.275756	2.305128	-98.239875
0.799479	13.338953	2.340033	-98.204853
0.800479	13.402150	2.366212	-98.170352
0.801479	13.477987	2.383664	-98.139511
0.802479	13.541185	2.401117	-98.111284
0.803479	13.591743	2.418569	-98.087761
0.804479	13.617022	2.418569	-98.068420
0.805479	13.642301	2.409843	-98.042807
0.806479	13.667580	2.418569	-98.022943
0.807479	13.667580	2.436022	-97.999420
0.808479	13.667580	2.444748	-97.974329
0.809479	13.667580	2.462201	-97.950284
0.810479	13.667580	2.462201	-97.931465
0.811479	13.654940	2.479653	-97.914215
0.812479	13.642301	2.497106	-97.894352
0.813479	13.629661	2.497106	-97.876579
0.814479	13.591743	2.497106	-97.863511
0.815479	13.553824	2.479653	-97.854101
0.816479	13.515906	2.479653	-97.844170
0.817479	13.490627	2.470927	-97.835283
0.818479	13.452708	2.470927	-97.827442
0.819479	13.427429	2.479653	-97.814374
0.820479	13.402150	2.479653	-97.797124
0.821479	13.389511	2.479653	-97.770465
0.822479	13.376871	2.479653	-97.744851
0.823479	13.364232	2.462201	-97.707215
0.824479	13.351593	2.444748	-97.668010
0.825479	13.338953	2.418569	-97.627760
0.826479	13.326314	2.383664	-97.593260
0.827479	13.326314	2.357486	-97.557191
0.828479	13.313674	2.313854	-97.521646
0.829479	13.288395	2.270223	-97.488714
0.830479	13.250477	2.244044	-97.455259
0.831479	13.237837	2.217866	-97.423373
0.832479	13.225198	2.209139	-97.394623
0.833479	13.212558	2.182961	-97.364305
0.834479	13.187279	2.156782	-97.335032
0.835479	13.162000	2.139329	-97.308895
0.836479	13.149361	2.113150	-97.289554
0.837479	13.136721	2.078245	-97.275441
0.838479	13.136721	2.060793	-97.272304
0.839479	13.136721	2.043340	-97.279622
0.840479	13.124082	2.043340	-97.295304
0.841479	13.124082	2.052067	-97.317259
0.842479	13.124082	2.069519	-97.349145
0.843479	13.124082	2.086972	-97.379986
0.844479	13.111442	2.095698	-97.413441
0.845479	13.111442	2.121877	-97.445850
0.846479	13.124082	2.148055	-97.469373
0.847479	13.162000	2.156782	-97.489759
0.848479	13.187279	2.156782	-97.500214
0.849479	13.212558	2.148055	-97.504919
0.850479	13.237837	2.139329	-97.509100
0.851479	13.263116	2.148055	-97.509100
0.852479	13.288395	2.139329	-97.507009
0.853479	13.288395	2.121877	-97.501782
0.854479	13.275756	2.104424	-97.491328
0.855479	13.250477	2.078245	-97.480873
0.856479	13.225198	2.052067	-97.464146
0.857479	13.225198	2.008435	-97.449509
0.858479	13.237837	1.947352	-97.432782
0.859479	13.250477	1.894994	-97.406646
0.860479	13.275756	1.833910	-97.384691
0.861479	13.301035	1.790279	-97.365350
0.862479	13.338953	1.729195	-97.350191
0.863479	13.389511	1.668111	-97.346532
0.864479	13.427429	1.624480	-97.351236
0.865479	13.465348	1.598301	-97.364827
0.866479	13.503266	1.563396	-97.384168
0.867479	13.541185	1.537217	-97.407691
0.868479	13.579103	1.493586	-97.440623
0.869479	13.604382	1.458681	-97.471987
0.870479	13.642301	1.432502	-97.506487
0.871479	13.705498	1.423776	-97.543601
0.872479	13.768695	1.415050	-97.574964
0.873479	13.819253	1.406324	-97.603192
0.874479	13.857172	1.423776	-97.632464
0.875479	13.882451	1.449955	-97.662260
0.876479	13.895090	1.467407	-97.693624
0.877479	13.869811	1.493586	-97.714533
0.878479	13.844532	1.502312	-97.728124
0.879479	13.806614	1.528491	-97.739624
0.880479	13.756056	1.554670	-97.746419
0.881479	13.705498	1.554670	-97.744328
0.882479	13.654940	1.537217	-97.741192
0.883479	13.604382	1.537217	-97.736487
0.884479	13.553824	1.537217	-97.729169
0.885479	13.503266	1.563396	-97.708783
0.886479	13.477987	1.589575	-97.687874
0.887479	13.465348	1.607028	-97.661215
0.888479	13.440069	1.615754	-97.631419
0.889479	13.414790	1.624480	-97.608942
0.890479	13.402150	1.633206	-97.592214
0.891479	13.376871	1.607028	-97.570260
0.892479	13.351593	1.580849	-97.539941
0.893479	13.338953	1.554670	-97.510669
0.894479	13.364232	1.528491	-97.483487
0.895479	13.389511	1.511039	-97.455259
0.896479	13.414790	1.484860	-97.423373
0.897479	13.440069	1.458681	-97.385736
0.898479	13.465348	1.458681	-97.347577
0.899479	13.477987	1.476134	-97.308895
0.900479	13.490627	1.484860	-97.267600
0.939716	13.503266	1.493586	-97.228395
0.940716	13.515906	1.467407	-97.204349
0.941716	13.515906	1.432502	-97.187099
0.942716	13.490627	1.415050	-97.177168
0.943716	13.452708	1.397597	-97.172463
0.944716	13.427429	1.380145	-97.161486
0.945716	13.402150	1.362692	-97.147372
0.946716	13.402150	1.362692	-97.139008
0.947716	13.402150	1.362692	-97.147372
0.948716	13.414790	1.362692	-97.159918
0.949716	13.414790	1.353966	-97.185008
0.950716	13.402150	1.345240	-97.222122
0.951716	13.376871	1.336514	-97.270736
0.952716	13.351593	1.327787	-97.335554
0.953716	13.326314	1.310335	-97.412918
0.954716	13.313674	1.284156	-97.495509
0.955716	13.301035	1.257977	-97.583851
0.956716	13.288395	1.249251	-97.669055
0.957716	13.263116	1.257977	-97.746942
0.958716	13.237837	1.284156	-97.819079
0.959716	13.237837	1.301609	-97.888079
0.960716	13.250477	1.327787	-97.955511
0.961716	13.237837	1.353966	-98.026602
0.962716	13.237837	1.371419	-98.099261
0.963716	13.225198	1.388871	-98.168262
0.964716	13.212558	1.406324	-98.227853
0.965716	13.199919	1.432502	-98.282739
0.966716	13.174640	1.467407	-98.323512
0.967716	13.162000	1.511039	-98.358535
0.968716	13.174640	1.563396	-98.385194
0.969716	13.187279	1.624480	-98.395126
0.970716	13.199919	1.676838	-98.395126
0.971716	13.225198	1.729195	-98.390944
0.972716	13.250477	1.790279	-98.387285
0.973716	13.275756	1.833910	-98.386762
0.974716	13.313674	1.894994	-98.385194
0.975716	13.338953	1.956078	-98.386239
0.976716	13.351593	2.017162	-98.388330
0.977716	13.376871	2.052067	-98.391990
0.978716	13.414790	2.086972	-98.391990
0.979716	13.440069	2.139329	-98.390944
0.980716	13.465348	2.191687	-98.391467
0.981716	13.490627	2.252771	-98.393558
0.982716	13.477987	2.305128	-98.397740
0.983716	13.490627	2.374938	-98.408194
0.984716	13.515906	2.427296	-98.419171
0.985716	13.528545	2.462201	-98.433808
0.986716	13.528545	2.488380	-98.460467
0.987716	13.528545	2.532011	-98.488172
0.988716	13.515906	2.575642	-98.515354
0.989716	13.503266	2.601821	-98.542535
0.990716	13.490627	2.619273	-98.572854
0.991716	13.490627	2.601821	-98.602649
0.992716	13.503266	2.575642	-98.629308
0.993716	13.515906	2.558190	-98.654399
0.994716	13.515906	2.566916	-98.675831
0.995716	13.503266	2.575642	-98.699877
0.996716	13.477987	2.584368	-98.724445
0.997716	13.452708	2.593095	-98.749536
0.998716	13.427429	2.584368	-98.773582
0.999716	13.440069	2.566916	-98.798150
1.000716	13.427429	2.523285	-98.819582
1.001716	13.402150	2.497106	-98.837877
1.002716	13.376871	2.479653	-98.855650
1.003716	13.376871	2.453475	-98.868196
1.004716	13.376871	2.418569	-98.888582
1.005716	13.364232	2.383664	-98.914196
1.006716	13.351593	2.357486	-98.937196
1.007716	13.326314	2.340033	-98.954969
1.008716	13.288395	2.357486	-98.979014
1.009716	13.263116	2.366212	-99.008810
1.010716	13.237837	2.348759	-99.035991
1.011716	13.212558	2.322581	-99.065264
1.012716	13.212558	2.296402	-99.098196
1.013716	13.225198	2.261497	-99.135310
1.014716	13.237837	2.226592	-99.165106
1.015716	13.237837	2.200413	-99.193856
1.016716	13.225198	2.191687	-99.221560
1.017716	13.225198	2.182961	-99.255538
1.018716	13.212558	2.174234	-99.289515
1.019716	13.187279	2.156782	-99.316697
1.020716	13.149361	2.148055	-99.344402
1.021716	13.111442	2.139329	-99.361129
1.022716	13.098803	2.130603	-99.366356
1.023716	13.086163	2.121877	-99.365311
1.024716	13.098803	2.113150	-99.361129
1.025716	13.111442	2.078245	-99.347015
1.026716	13.111442	2.060793	-99.322970
1.027716	13.111442	2.078245	-99.301538
1.028716	13.111442	2.095698	-99.276970
1.029716	13.098803	2.113150	-99.244038
1.030716	13.098803	2.121877	-99.204310
1.031716	13.098803	2.130603	-99.176083
1.032716	13.136721	2.139329	-99.146810
1.033716	13.174640	2.130603	-99.115446
1.034716	13.225198	2.139329	-99.076764
1.035716	13.288395	2.121877	-99.042264
1.036716	13.364232	2.121877	-99.014037
1.037716	13.440069	2.121877	-98.983196
1.038716	13.515906	2.121877	-98.956014
1.039716	13.579103	2.121877	-98.934059
1.040716	13.629661	2.113150	-98.924650
1.041716	13.667580	2.104424	-98.923605
1.042716	13.705498	2.113150	-98.928832
1.043716	13.743417	2.113150	-98.944514
1.044716	13.781335	2.086972	-98.959673
1.045716	13.806614	2.052067	-98.980582
1.046716	13.831893	2.017162	-99.007764
1.047716	13.831893	1.990983	-99.039651
1.048716	13.831893	1.956078	-99.062128
1.049716	13.781335	1.921173	-99.088264
1.050716	13.730777	1.894994	-99.114401
1.051716	13.654940	1.860089	-99.146287
1.052716	13.591743	1.860089	-99.173469
1.053716	13.541185	1.851363	-99.194378
1.054716	13.490627	1.851363	-99.217378
1.055716	13.440069	1.851363	-99.241424
1.056716	13.389511	1.851363	-99.265992
1.057716	13.364232	1.868815	-99.282720
1.058716	13.338953	1.886268	-99.295788
1.059716	13.313674	1.894994	-99.306765
1.060716	13.288395	1.894994	-99.310424
1.061716	13.263116	1.903720	-99.314606
1.062716	13.263116	1.929899	-99.311470
1.063716	13.263116	1.956078	-99.302583
1.064716	13.288395	1.982257	-99.290038
1.065716	13.313674	2.025888	-99.277492
1.066716	13.376871	2.069519	-99.262333
1.067716	13.427429	2.113150	-99.244560
1.068716	13.503266	2.156782	-99.219469
1.069716	13.553824	2.174234	-99.194378
1.070716	13.591743	2.182961	-99.175560
1.071716	13.629661	2.174234	-99.153083
1.072716	13.667580	2.156782	-99.123810
1.073716	13.692859	2.139329	-99.091401
1.074716	13.705498	2.104424	-99.056378
1.075716	13.718138	2.069519	-99.014560
1.076716	13.730777	2.025888	-98.971696
1.077716	13.743417	1.990983	-98.927787
1.078716	13.743417	1.947352	-98.883877
1.079716	13.718138	1.903720	-98.847286
1.080716	13.692859	1.860089	-98.815923
1.081716	13.654940	1.816458	-98.781945
1.082716	13.617022	1.764100	-98.753718
1.083716	13.553824	1.711743	-98.727059
1.084716	13.515906	1.659385	-98.706672
1.085716	13.452708	1.615754	-98.692559
1.086716	13.414790	1.580849	-98.679490
1.087716	13.376871	1.554670	-98.665377
1.088716	13.338953	1.537217	-98.655445
1.089716	13.288395	1.537217	-98.660672
1.090716	13.263116	1.528491	-98.673218
1.091716	13.237837	1.537217	-98.690468
1.092716	13.212558	1.554670	-98.717127
1.093716	13.187279	1.572123	-98.744309
1.094716	13.162000	1.589575	-98.776195
1.095716	13.162000	1.633206	-98.806514
1.096716	13.174640	1.659385	-98.831604
1.097716	13.187279	1.685564	-98.853036
1.098716	13.199919	1.711743	-98.878650
1.099716	13.212558	1.737921	-98.899559
1.100716	13.237837	1.764100	-98.917332
1.101716	13.250477	1.799005	-98.935105
1.102716	13.275756	1.816458	-98.943991
1.103716	13.288395	1.842636	-98.955491
1.104716	13.301035	1.877542	-98.965423
1.105716	13.313674	1.912447	-98.976400
1.106716	13.351593	1.929899	-98.969605
1.107716	13.376871	1.956078	-98.958628
1.108716	13.402150	1.973530	-98.945037
1.109716	13.427429	1.964804	-98.927787
1.110716	13.452708	1.964804	-98.914196
1.111716	13.477987	1.964804	-98.900605
1.112716	13.477987	1.938625	-98.891718
1.113716	13.490627	1.921173	-98.881786
1.114716	13.503266	1.903720	-98.873946
1.115716	13.503266	1.894994	-98.870809
1.116716	13.503266	1.886268	-98.870286
1.117716	13.515906	1.868815	-98.871855
1.118716	13.528545	1.833910	-98.864536
1.119716	13.553824	1.807731	-98.872900
1.120716	13.579103	1.755374	-98.878650
1.121716	13.604382	1.703016	-98.881786
1.122716	13.629661	1.650659	-98.883877
1.123716	13.642301	1.615754	-98.899559
1.124716	13.654940	1.589575	-98.919946
1.125716	13.667580	1.554670	-98.941900
1.126716	13.680219	1.554670	-98.965946
1.127716	13.692859	1.563396	-98.990514
1.128716	13.705498	1.572123	-99.013514
1.129716	13.730777	1.589575	-99.030241
1.130716	13.743417	1.607028	-99.054287
1.131716	13.756056	1.624480	-99.079901
1.132716	13.793974	1.615754	-99.102901
1.133716	13.831893	1.598301	-99.129037
1.134716	13.869811	1.598301	-99.159878
1.135716	13.907730	1.598301	-99.203265
1.136716	13.933009	1.598301	-99.238288
1.137716	13.945648	1.624480	-99.273310
1.138716	13.958288	1.633206	-99.317742
1.180287	13.970927	1.633206	-99.359038
1.181287	13.983567	1.633206	-99.390924
1.182287	13.996206	1.624480	-99.412356
1.183287	14.008846	1.641933	-99.428561
1.184287	14.008846	1.641933	-99.441106
1.185287	14.008846	1.624480	-99.449993
1.186287	14.008846	1.615754	-99.458356
1.187287	14.021485	1.598301	-99.468288
1.188287	14.034125	1.589575	-99.472993
1.189287	14.034125	1.572123	-99.478220
1.190287	14.021485	1.580849	-99.479266
1.191287	14.008846	1.615754	-99.475084
1.192287	13.970927	1.641933	-99.463061
1.193287	13.933009	1.676838	-99.440584
1.194287	13.882451	1.720469	-99.416015
1.195287	13.844532	1.755374	-99.389879
1.196287	13.806614	1.799005	-99.355902
1.197287	13.756056	1.860089	-99.327151
1.198287	13.705498	1.903720	-99.306242
1.199287	13.654940	1.947352	-99.292129
1.200287	13.591743	1.973530	-99.284810
1.201287	13.541185	1.990983	-99.278015
1.202287	13.477987	2.034614	-99.269129
1.203287	13.414790	2.060793	-99.262333
1.204287	13.326314	2.104424	-99.257106
1.205287	13.237837	2.121877	-99.246651
1.206287	13.174640	2.148055	-99.225219
1.207287	13.111442	2.165508	-99.201697
1.208287	13.048245	2.148055	-99.179742
1.209287	12.985047	2.130603	-99.158310
1.210287	12.921850	2.113150	-99.141583
1.211287	12.896571	2.078245	-99.125378
1.212287	12.883932	2.052067	-99.112310
1.213287	12.871292	2.034614	-99.100287
1.214287	12.883932	1.999709	-99.081992
1.215287	12.896571	1.964804	-99.055332
1.216287	12.909211	1.929899	-99.027105
1.217287	12.934490	1.894994	-98.998878
1.218287	12.972408	1.877542	-98.970650
1.219287	13.022966	1.825184	-98.948696
1.220287	13.073524	1.781553	-98.921514
1.221287	13.149361	1.737921	-98.895377
1.222287	13.237837	1.729195	-98.877605
1.223287	13.313674	1.729195	-98.871332
1.224287	13.389511	1.729195	-98.866105
1.225287	13.465348	1.764100	-98.860877
1.226287	13.553824	1.799005	-98.859309
1.227287	13.642301	1.851363	-98.860355
1.228287	13.692859	1.921173	-98.864014
1.229287	13.730777	1.964804	-98.868196
1.230287	13.768695	1.990983	-98.877082
1.231287	13.793974	2.025888	-98.894855
1.232287	13.819253	2.078245	-98.922559
1.233287	13.844532	2.130603	-98.953400
1.234287	13.882451	2.165508	-98.983196
1.235287	13.907730	2.191687	-99.019264
1.236287	13.945648	2.235318	-99.048537
1.237287	13.970927	2.287676	-99.080946
1.238287	13.970927	2.322581	-99.106560
1.239287	13.945648	2.331307	-99.129560
1.240287	13.920369	2.331307	-99.148901
1.241287	13.895090	2.331307	-99.172424
1.242287	13.857172	2.313854	-99.200651
1.243287	13.831893	2.296402	-99.227310
1.244287	13.806614	2.244044	-99.251356
1.245287	13.793974	2.174234	-99.271742
1.246287	13.781335	2.130603	-99.293174
1.247287	13.768695	2.104424	-99.308856
1.248287	13.756056	2.086972	-99.314606
1.249287	13.730777	2.060793	-99.318265
1.250287	13.705498	2.034614	-99.317220
1.251287	13.667580	2.034614	-99.314606
1.252287	13.629661	2.025888	-99.302583
1.253287	13.579103	2.025888	-99.291606
1.254287	13.553824	2.017162	-99.280629
1.255287	13.541185	2.008435	-99.281151
1.256287	13.528545	1.999709	-99.283242
1.257287	13.503266	1.990983	-99.289515
1.258287	13.477987	1.990983	-99.292129
1.259287	13.465348	1.973530	-99.283765
1.260287	13.440069	1.947352	-99.280106
1.261287	13.427429	1.938625	-99.278015
1.262287	13.414790	1.947352	-99.279583
1.263287	13.414790	1.938625	-99.278538
1.264287	13.414790	1.912447	-99.276970
1.265287	13.414790	1.877542	-99.278538
1.266287	13.427429	1.842636	-99.274879
1.267287	13.427429	1.807731	-99.275401
1.268287	13.414790	1.772826	-99.283242
1.269287	13.402150	1.737921	-99.297879
1.270287	13.389511	1.694290	-99.321401
1.271287	13.364232	1.641933	-99.353811
1.272287	13.351593	1.607028	-99.380993
1.273287	13.364232	1.589575	-99.411834
1.274287	13.402150	1.572123	-99.438493
1.275287	13.440069	1.537217	-99.476652
1.276287	13.477987	1.519765	-99.526834
1.277287	13.515906	1.511039	-99.571266
1.278287	13.528545	1.519765	-99.614652
1.279287	13.541185	1.502312	-99.660130
1.280287	13.528545	1.502312	-99.705607
1.281287	13.515906	1.511039	-99.753698
1.282287	13.503266	1.519765	-99.803880
1.283287	13.503266	1.528491	-99.856153
1.284287	13.528545	1.537217	-99.907381
1.285287	13.591743	1.519765	-99.947108
1.286287	13.654940	1.528491	-99.980563
1.287287	13.718138	1.537217	-100.005654
1.288287	13.781335	1.563396	-100.019245
1.289287	13.819253	1.580849	-100.034404
1.290287	13.844532	1.589575	-100.040154
1.291287	13.857172	1.598301	-100.042245
1.292287	13.869811	1.607028	-100.023949
1.293287	13.895090	1.633206	-99.999381
1.294287	13.920369	1.676838	-99.976381
1.295287	13.945648	1.703016	-99.947108
1.296287	13.958288	1.755374	-99.912608
1.297287	13.983567	1.799005	-99.880199
1.298287	13.996206	1.842636	-99.849880
1.299287	14.008846	1.886268	-99.815380
1.300287	14.008846	1.938625	-99.778267
1.301287	13.996206	1.990983	-99.735403
1.302287	13.933009	2.069519	-99.697766
1.303287	13.869811	2.130603	-99.671107
1.304287	13.793974	2.191687	-99.643402
1.305287	13.718138	2.235318	-99.617789
1.306287	13.667580	2.278949	-99.586948
1.307287	13.617022	2.322581	-99.559243
1.308287	13.566464	2.366212	-99.538334
1.309287	13.515906	2.436022	-99.535720
1.310287	13.440069	2.488380	-99.532061
1.311287	13.364232	2.514558	-99.527357
1.312287	13.301035	2.532011	-99.530493
1.313287	13.263116	2.549463	-99.536766
1.314287	13.225198	2.575642	-99.539379
1.315287	13.199919	2.601821	-99.536766
1.316287	13.174640	2.628000	-99.540425
1.317287	13.136721	2.636726	-99.546698
1.318287	13.098803	2.654178	-99.560289
1.319287	13.098803	2.662905	-99.572834
1.320287	13.098803	2.671631	-99.573880
1.321287	13.124082	2.680357	-99.580675
1.322287	13.149361	2.697810	-99.591130
1.323287	13.162000	2.715262	-99.603152
1.324287	13.174640	2.732715	-99.620925
1.325287	13.187279	2.741441	-99.637652
1.326287	13.187279	2.723988	-99.641834
1.327287	13.212558	2.697810	-99.647584
1.328287	13.237837	2.671631	-99.657516
1.329287	13.263116	2.654178	-99.667448
1.330287	13.275756	2.610547	-99.673198
1.331287	13.275756	2.540737	-99.679471
1.332287	13.288395	2.470927	-99.692016
1.333287	13.301035	2.401117	-99.702471
1.334287	13.338953	2.348759	-99.714494
1.335287	13.376871	2.287676	-99.723380
1.336287	13.402150	2.217866	-99.730698
1.337287	13.427429	2.148055	-99.740630
1.338287	13.440069	2.078245	-99.741675
1.339287	13.452708	2.008435	-99.734880
1.340287	13.465348	1.938625	-99.731221
1.341287	13.477987	1.860089	-99.722335
1.342287	13.477987	1.799005	-99.713448
1.343287	13.503266	1.746648	-99.710312
1.344287	13.515906	1.703016	-99.706653
1.345287	13.528545	1.676838	-99.696198
1.346287	13.553824	1.650659	-99.677380
1.347287	13.579103	1.659385	-99.660130
1.348287	13.629661	1.694290	-99.641312
1.349287	13.667580	1.729195	-99.610471
1.350287	13.692859	1.755374	-99.576493
1.351287	13.692859	1.772826	-99.537811
1.352287	13.692859	1.781553	-99.500175
1.353287	13.692859	1.807731	-99.461493
1.354287	13.692859	1.816458	-99.424379
1.355287	13.692859	1.833910	-99.395629
1.356287	13.692859	1.851363	-99.371583
1.357287	13.692859	1.868815	-99.338652
1.358287	13.680219	1.894994	-99.300492
1.359287	13.680219	1.912447	-99.259719
1.360287	13.654940	1.938625	-99.217378
1.361287	13.629661	1.964804	-99.176606
1.362287	13.591743	1.982257	-99.141583
1.363287	13.528545	1.999709	-99.112833
1.364287	13.465348	1.982257	-99.084605
1.365287	13.389511	1.956078	-99.059514
1.366287	13.301035	1.929899	-99.045923
1.367287	13.237837	1.929899	-99.032855
1.368287	13.199919	1.921173	-99.022923
1.369287	13.162000	1.921173	-99.007764
1.370287	13.124082	1.921173	-98.989991
1.371287	13.086163	1.947352	-98.970128
1.372287	13.048245	1.956078	-98.940332
1.373287	13.010326	1.964804	-98.908968
1.374287	12.972408	1.973530	-98.887014
1.375287	12.959769	1.990983	-98.869241
1.376287	12.959769	1.999709	-98.848855
1.377287	12.985047	1.999709	-98.830559
1.378287	12.997687	1.999709	-98.808604
1.379287	13.022966	1.999709	-98.779332
1.417862	13.073524	1.999709	-98.751104
1.418862	13.124082	2.025888	-98.725491
1.419862	13.162000	2.060793	-98.704581
1.420862	13.225198	2.086972	-98.684718
1.421862	13.275756	2.095698	-98.673218
1.422862	13.313674	2.113150	-98.667990
1.423862	13.351593	2.130603	-98.673740
1.424862	13.389511	2.121877	-98.695695
1.425862	13.427429	2.104424	-98.723922
1.426862	13.465348	2.086972	-98.770445
1.427862	13.503266	2.078245	-98.820627
1.428862	13.541185	2.069519	-98.867673
1.429862	13.566464	2.060793	-98.920468
1.430862	13.579103	2.069519	-98.977446
1.431862	13.579103	2.069519	-99.034946
1.432862	13.604382	2.078245	-99.096628
1.433862	13.642301	2.078245	-99.165628
1.434862	13.667580	2.086972	-99.230447
1.435862	13.692859	2.078245	-99.290560
1.436862	13.743417	2.060793	-99.339174
1.437862	13.781335	2.060793	-99.380993
1.438862	13.819253	2.052067	-99.412879
1.439862	13.857172	2.052067	-99.434834
1.440862	13.882451	2.052067	-99.448947
1.441862	13.907730	2.078245	-99.445288
1.442862	13.920369	2.104424	-99.435356
1.443862	13.945648	2.139329	-99.414447
1.444862	13.970927	2.148055	-99.394061
1.445862	13.996206	2.148055	-99.377856
1.446862	14.021485	2.130603	-99.359038
1.447862	14.046764	2.113150	-99.341265
1.448862	14.072043	2.095698	-99.319833
1.449862	14.084683	2.069519	-99.295265
1.450862	14.084683	2.069519	-99.267560
1.451862	14.084683	2.060793	-99.242992
1.452862	14.084683	2.069519	-99.220515
1.453862	14.072043	2.060793	-99.206401
1.454862	14.059404	2.043340	-99.193333
1.455862	14.046764	2.034614	-99.184969
1.456862	14.034125	2.008435	-99.181310
1.457862	14.046764	1.982257	-99.182356
1.458862	14.059404	1.947352	-99.194378
1.459862	14.084683	1.921173	-99.208492
1.460862	14.072043	1.894994	-99.223651
1.461862	14.059404	1.886268	-99.237765
1.462862	14.046764	1.886268	-99.244038
1.463862	14.034125	1.886268	-99.246129
1.464862	14.021485	1.868815	-99.249265
1.465862	14.008846	1.868815	-99.257629
1.466862	13.996206	1.851363	-99.274356
1.467862	13.970927	1.799005	-99.300492
1.468862	13.945648	1.737921	-99.329765
1.469862	13.920369	1.668111	-99.364788
1.470862	13.895090	1.624480	-99.402947
1.471862	13.869811	1.580849	-99.446856
1.472862	13.844532	1.537217	-99.488675
1.473862	13.819253	1.502312	-99.531538
1.474862	13.781335	1.467407	-99.568129
1.475862	13.730777	1.432502	-99.603675
1.476862	13.692859	1.380145	-99.642880
1.477862	13.692859	1.336514	-99.678425
1.478862	13.692859	1.310335	-99.713448
1.479862	13.680219	1.284156	-99.755266
1.480862	13.667580	1.275430	-99.804403
1.481862	13.654940	1.275430	-99.850926
1.482862	13.642301	1.257977	-99.890130
1.483862	13.629661	1.266704	-99.919926
1.484862	13.629661	1.301609	-99.937176
1.485862	13.629661	1.345240	-99.946585
1.486862	13.629661	1.388871	-99.949199
1.487862	13.617022	1.423776	-99.944494
1.488862	13.604382	1.458681	-99.937176
1.489862	13.591743	1.502312	-99.931426
1.490862	13.566464	1.545944	-99.921494
1.491862	13.541185	1.580849	-99.914699
1.492862	13.541185	1.607028	-99.905290
1.493862	13.528545	1.633206	-99.889085
1.494862	13.490627	1.650659	-99.872880
1.495862	13.452708	1.650659	-99.855108
1.496862	13.440069	1.659385	-99.835244
1.497862	13.427429	1.659385	-99.808062
1.498862	13.414790	1.668111	-99.782448
1.499862	13.402150	1.685564	-99.766244
1.500862	13.389511	1.694290	-99.748994
1.501862	13.389511	1.694290	-99.738016
1.502862	13.389511	1.694290	-99.732266
1.503862	13.376871	1.694290	-99.726516
1.504862	13.389511	1.694290	-99.719198
1.505862	13.402150	1.694290	-99.702994
1.506862	13.414790	1.676838	-99.683130
1.507862	13.452708	1.650659	-99.662221
1.508862	13.477987	1.641933	-99.637130
1.509862	13.477987	1.650659	-99.606811
1.510862	13.477987	1.668111	-99.578061
1.511862	13.515906	1.685564	-99.549311
1.512862	13.553824	1.685564	-99.516902
1.513862	13.579103	1.676838	-99.484493
1.514862	13.617022	1.668111	-99.450515
1.515862	13.642301	1.650659	-99.406606
1.516862	13.654940	1.641933	-99.355379
1.517862	13.667580	1.641933	-99.309379
1.518862	13.667580	1.633206	-99.259719
1.519862	13.654940	1.624480	-99.205356
1.520862	13.680219	1.615754	-99.146810
1.521862	13.692859	1.607028	-99.091401
1.522862	13.705498	1.598301	-99.042264
1.523862	13.718138	1.589575	-98.992082
1.524862	13.718138	1.607028	-98.941378
1.525862	13.743417	1.624480	-98.891196
1.526862	13.793974	1.641933	-98.847286
1.527862	13.831893	1.659385	-98.805468
1.528862	13.831893	1.676838	-98.765218
1.529862	13.831893	1.720469	-98.732286
1.530862	13.831893	1.764100	-98.694127
1.531862	13.806614	1.807731	-98.661718
1.532862	13.793974	1.842636	-98.643422
1.533862	13.793974	1.868815	-98.623558
1.534862	13.793974	1.886268	-98.596376
1.535862	13.793974	1.929899	-98.563445
