Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
1.519091	9.653595	10.584662	93.002057
1.520091	9.641309	10.561477	93.022966
1.521091	9.629024	10.549885	93.038125
1.522091	9.629024	10.538293	93.056943
1.523091	9.616738	10.503515	93.065830
1.524091	9.616738	10.503515	93.074193
1.525091	9.592167	10.515108	93.083602
1.526091	9.543024	10.561477	93.080466
1.527091	9.506167	10.607847	93.061648
1.528091	9.481596	10.654216	93.030807
1.529091	9.481596	10.677401	93.007807
1.530091	9.481596	10.723771	92.980102
1.531091	9.457024	10.781733	92.952920
1.532091	9.420167	10.828102	92.905875
1.533091	9.407881	10.886064	92.847329
1.534091	9.395596	10.955619	92.783033
1.535091	9.383310	11.013580	92.716124
1.536091	9.395596	11.048358	92.650783
1.537091	9.407881	11.059950	92.586487
1.538091	9.420167	11.048358	92.535260
1.539091	9.432453	11.036765	92.482464
1.540091	9.444739	11.036765	92.443260
1.541091	9.444739	11.013580	92.398828
1.542091	9.444739	10.978803	92.359623
1.543091	9.457024	10.932434	92.332964
