TIME,A Flex/Ext,Knee Int/Ext R,A I/E
2.062668,19.808403,-1.846855,-10.848974
2.063668,19.797977,-1.860078,-10.80428
2.064668,19.808403,-1.86669,-10.80428
2.065668,19.818829,-1.86669,-10.759586
2.066668,19.829256,-1.86669,-10.759586
2.067668,19.850108,-1.873302,-10.759586
2.068668,19.87096,-1.873302,-10.714892
2.069668,19.881386,-1.886525,-10.625505
2.070668,19.902238,-1.899749,-10.491423
2.071668,19.943942,-1.912972,-10.402036
2.072668,19.975221,-1.926195,-10.357342
2.073668,19.996073,-1.939419,-10.357342
2.074668,20.006499,-1.959254,-10.22326
2.075668,20.037777,-1.985701,-10.089179
2.076668,20.069055,-2.005536,-9.821016
2.077668,20.100334,-2.025371,-9.552853
2.078668,20.131612,-2.031983,-9.239997
2.079668,20.16289,-2.031983,-8.882446
2.080668,20.173316,-2.012148,-8.480202
2.081668,20.173316,-1.992313,-8.122652
2.082668,20.183742,-1.972478,-7.809795
2.083668,20.194168,-1.946031,-7.496938
2.084668,20.183742,-1.919584,-7.184082
2.085668,20.173316,-1.912972,-6.826531
2.086668,20.204594,-1.899749,-6.513675
2.087668,20.204594,-1.886525,-6.245512
2.088668,20.204594,-1.86669,-5.887962
2.089668,20.194168,-1.846855,-5.485717
2.090668,20.204594,-1.827019,-5.038779
2.091668,20.204594,-1.800573,-4.681229
2.092668,20.194168,-1.774126,-4.323678
2.093668,20.183742,-1.747679,-4.055516
2.094668,20.173316,-1.721232,-3.697965
2.095668,20.16289,-1.701397,-3.385109
2.096668,20.152464,-1.681561,-3.16164
2.097668,20.152464,-1.661726,-3.027558
2.098668,20.152464,-1.641891,-2.804089
2.099668,20.131612,-1.622056,-2.625314
2.100668,20.11076,-1.608832,-2.401845
2.101668,20.100334,-1.602221,-2.133682
2.102668,20.089908,-1.575774,-1.910213
2.103668,20.037777,-1.549327,-1.686744
2.104668,20.016925,-1.529492,-1.463275
2.105668,19.996073,-1.516268,-1.239806
2.106668,19.985647,-1.503045,-1.105725
2.107668,19.964795,-1.489821,-1.016337
2.108668,19.943942,-1.489821,-0.971643
2.109668,19.933516,-1.48321,-0.882256
2.110668,19.92309,-1.476598,-0.792868
2.111668,19.912664,-1.469986,-0.837562
2.112668,19.891812,-1.463374,-0.926949
2.113668,19.87096,-1.469986,-0.926949
2.114668,19.850108,-1.48321,-0.837562
2.115668,19.829256,-1.496433,-0.792868
2.116668,19.808403,-1.509656,-0.614093
2.117668,19.787551,-1.529492,-0.480011
2.118668,19.766699,-1.536103,-0.390624
2.119668,19.745847,-1.549327,-0.301236
2.120668,19.724995,-1.555939,-0.211849
2.121668,19.693717,-1.549327,-0.122461
2.122668,19.662438,-1.549327,-0.077767
2.123668,19.63116,-1.549327,0.056314
2.124668,19.610308,-1.549327,0.190396
2.125668,19.610308,-1.536103,0.369171
2.126668,19.589456,-1.529492,0.503252
2.127668,19.589456,-1.52288,0.637334
2.128668,19.589456,-1.509656,0.860803
2.129668,19.610308,-1.503045,1.128965
2.130668,19.63116,-1.489821,1.307741
2.131668,19.652012,-1.476598,1.441822
2.132668,19.672864,-1.463374,1.575903
2.133668,19.714569,-1.450151,1.620597
2.134668,19.745847,-1.430316,1.665291
2.135668,19.777125,-1.41048,1.709985
2.136668,19.808403,-1.390645,1.709985
2.137668,19.850108,-1.384034,1.709985
2.138668,19.891812,-1.377422,1.754679
2.139668,19.933516,-1.357587,1.799372
2.140668,19.975221,-1.337751,1.799372
2.141668,19.996073,-1.311305,1.799372
2.142668,20.006499,-1.298081,1.844066
2.143668,20.027351,-1.284858,1.88876
2.144668,19.996073,-1.271634,1.88876
2.145668,19.964795,-1.271634,1.799372
2.146668,19.92309,-1.258411,1.754679
2.147668,19.881386,-1.251799,1.799372
2.148668,19.839682,-1.251799,1.844066
2.149668,19.808403,-1.251799,1.933454
2.150668,19.766699,-1.251799,1.978148
2.151668,19.745847,-1.245187,2.022842
2.152668,19.714569,-1.245187,2.067535
2.153668,19.68329,-1.245187,2.201617
2.154668,19.652012,-1.231964,2.380392
2.155668,19.620734,-1.231964,2.46978
2.156668,19.589456,-1.245187,2.559167
2.157668,19.558178,-1.258411,2.648555
2.158668,19.537325,-1.284858,2.737942
2.159668,19.516473,-1.304693,2.82733
2.160668,19.495621,-1.33114,2.916718
2.161668,19.516473,-1.357587,3.095493
2.162668,19.537325,-1.37081,3.318962
2.163668,19.558178,-1.390645,3.542431
2.164668,19.57903,-1.397257,3.721206
2.165668,19.599882,-1.397257,3.899981
2.166668,19.599882,-1.397257,4.034063
2.167668,19.610308,-1.397257,4.212838
2.168668,19.610308,-1.403869,4.391613
2.169668,19.652012,-1.41048,4.615082
2.170668,19.693717,-1.417092,4.793857
2.171668,19.745847,-1.430316,4.927939
2.172668,19.797977,-1.430316,5.106714
2.173668,19.850108,-1.423704,5.330183
2.174668,19.902238,-1.417092,5.598346
2.175668,19.954369,-1.403869,5.911202
2.176668,20.006499,-1.384034,6.224059
2.177668,20.058629,-1.357587,6.581609
2.178668,20.100334,-1.324528,6.93916
2.179668,20.142038,-1.298081,7.341404
2.180668,20.183742,-1.271634,7.654261
2.181668,20.225447,-1.245187,8.011811
2.182668,20.267151,-1.212129,8.414055
2.183668,20.319281,-1.17907,8.8163
2.184668,20.35056,-1.1394,9.263238
2.185668,20.371412,-1.099729,9.710176
2.186668,20.340133,-1.060059,10.11242
2.187668,20.308855,-1.013777,10.559358
2.188668,20.256725,-0.967495,11.006296
2.189668,20.204594,-0.927824,11.497928
2.190668,20.152464,-0.888154,11.944866
2.191668,20.100334,-0.841872,12.302416
2.192668,20.037777,-0.788978,12.570579
2.193668,19.975221,-0.736084,12.749354
2.194668,19.912664,-0.669967,12.883436
2.195668,19.850108,-0.610461,12.928129
2.196668,19.787551,-0.550956,12.883436
2.197668,19.724995,-0.49145,12.928129
2.198668,19.662438,-0.438556,12.928129
2.199668,19.599882,-0.392274,12.883436
2.200668,19.526899,-0.33938,12.838742
2.201668,19.464343,-0.29971,12.70466
2.202668,19.422638,-0.260039,12.570579
2.203668,19.401786,-0.220369,12.436498
2.204668,19.380934,-0.193922,12.213029
2.205668,19.370508,-0.167475,11.944866
2.206668,19.360082,-0.141028,11.632009
2.207668,19.349656,-0.10797,11.319152
2.208668,19.318378,-0.088134,11.05099
2.209668,19.307952,-0.068299,10.872214
2.210668,19.297526,-0.061687,10.738133
2.211668,19.287099,-0.074911,10.604052
2.212668,19.276673,-0.088134,10.514664
2.213668,19.276673,-0.101358,10.514664
2.214668,19.266247,-0.10797,10.46997
2.215668,19.255821,-0.114581,10.425276
2.216668,19.245395,-0.121193,10.380583
2.217668,19.266247,-0.134416,10.335889
2.218668,19.287099,-0.141028,10.380583
2.219668,19.297526,-0.14764,10.46997
2.220668,19.307952,-0.160863,10.559358
2.221668,19.307952,-0.160863,10.738133
2.222668,19.307952,-0.160863,11.006296
2.223668,19.307952,-0.160863,11.274459
2.224668,19.307952,-0.174087,11.497928
2.225668,19.349656,-0.167475,11.766091
2.226668,19.380934,-0.167475,11.98956
2.227668,19.412212,-0.167475,12.213029
2.228668,19.433065,-0.167475,12.436498
2.229668,19.433065,-0.167475,12.659967
2.230668,19.401786,-0.167475,12.883436
2.231668,19.380934,-0.174087,13.106905
2.232668,19.360082,-0.180699,13.375067
2.233668,19.328804,-0.18731,13.687924
2.234668,19.266247,-0.193922,14.045474
2.235668,19.203691,-0.193922,14.403025
2.236668,19.141134,-0.193922,14.715881
2.237668,19.078578,-0.180699,15.028738
2.238668,19.026447,-0.174087,15.296901
2.239668,18.963891,-0.167475,15.52037
2.240668,18.901335,-0.160863,15.788533
2.241668,18.849204,-0.141028,16.190777
2.242668,18.776222,-0.141028,16.593021
2.243668,18.692813,-0.154252,16.995265
2.244668,18.598978,-0.160863,17.39751
2.245668,18.51557,-0.154252,17.799754
2.246668,18.463439,-0.14764,18.246692
2.247668,18.432161,-0.141028,18.648936
2.248668,18.411309,-0.134416,19.05118
2.249668,18.390457,-0.127805,19.408731
2.250668,18.380031,-0.121193,19.721587
2.268048,18.369605,-0.121193,19.945056
2.269048,18.348752,-0.121193,20.123832
2.270048,18.317474,-0.121193,20.391994
2.271048,18.27577,-0.127805,20.704851
2.272048,18.234065,-0.134416,21.062401
2.273048,18.213213,-0.141028,21.50934
2.274048,18.192361,-0.14764,21.911584
2.275048,18.140231,-0.160863,22.22444
2.276048,18.077674,-0.167475,22.492603
2.277048,18.004692,-0.154252,22.850154
2.278048,17.942135,-0.127805,23.252398
2.279048,17.869153,-0.10797,23.654642
2.280048,17.785744,-0.088134,24.056886
2.281048,17.702335,-0.061687,24.45913
2.282048,17.587649,-0.028629,24.950762
2.283048,17.45211,0.00443,25.442394
2.284048,17.316571,0.0441,25.934026
2.285048,17.191458,0.103606,26.515045
2.286048,17.066345,0.163111,27.140759
2.287048,16.941232,0.222617,27.587697
2.288048,16.826545,0.288734,27.989941
2.289048,16.701432,0.361463,28.347491
2.290048,16.545041,0.434192,28.526267
2.291048,16.378223,0.506921,28.705042
2.292048,16.221832,0.586262,28.883817
2.293048,16.075867,0.678826,29.062592
2.294048,15.971606,0.771391,29.062592
2.295048,15.856919,0.850731,29.017898
2.296048,15.763085,0.930072,29.062592
2.297048,15.658824,1.016025,29.062592
2.298048,15.554563,1.095365,29.062592
2.299048,15.481581,1.161483,28.928511
2.300048,15.439876,1.2276,28.794429
2.301048,15.398172,1.280494,28.660348
2.302048,15.356468,1.320164,28.481573
2.303048,15.346042,1.353223,28.21341
2.304048,15.366894,1.386282,28.079329
2.305048,15.387746,1.412728,27.945247
2.306048,15.42945,1.432564,27.811166
2.307048,15.492007,1.459011,27.85586
2.308048,15.564989,1.485457,27.900553
2.309048,15.648398,1.505293,27.900553
2.310048,15.731806,1.505293,27.900553
2.311048,15.794363,1.505293,28.034635
2.312048,15.867346,1.498681,28.168716
2.313048,15.929902,1.505293,28.21341
2.314048,16.013311,1.505293,28.258104
2.315048,16.107145,1.505293,28.347491
2.316048,16.180128,1.518516,28.481573
2.317048,16.25311,1.538351,28.660348
2.318048,16.315667,1.564798,28.839123
2.319048,16.367797,1.591245,29.017898
2.320048,16.378223,1.617692,29.241367
2.321048,16.346945,1.650751,29.420143
2.322048,16.305241,1.683809,29.598918
2.323048,16.242684,1.716868,29.822387
2.324048,16.190554,1.743315,29.911774
2.325048,16.127997,1.769762,30.045856
2.326048,16.065441,1.796209,30.314019
2.327048,16.002885,1.829267,30.626875
2.328048,15.929902,1.855714,30.939732
2.329048,15.867346,1.895385,31.297282
2.330048,15.804789,1.91522,31.654833
2.331048,15.72138,1.935055,32.012383
2.332048,15.596267,1.95489,32.235852
2.333048,15.481581,1.974726,32.459321
2.334048,15.346042,1.987949,32.638096
2.335048,15.220929,2.001172,32.861565
2.336048,15.095816,2.014396,33.040341
2.337048,15.001981,2.027619,33.219116
2.338048,14.939424,2.034231,33.397891
2.339048,14.887294,2.040843,33.62136
2.340048,14.84559,2.047455,33.800135
2.341048,14.772607,2.054066,34.068298
2.342048,14.710051,2.060678,34.291767
2.343048,14.637068,2.073902,34.425849
2.344048,14.55366,2.093737,34.515236
2.345048,14.480677,2.10696,34.55993
2.346048,14.386842,2.120184,34.55993
2.347048,14.293008,2.140019,34.55993
2.348048,14.220025,2.159854,34.604624
2.349048,14.188747,2.179689,34.828093
2.350048,14.157469,2.179689,35.051562
2.351048,14.136616,2.179689,35.275031
2.352048,14.115764,2.186301,35.4985
2.353048,14.115764,2.186301,35.85605
2.354048,14.094912,2.186301,36.258294
2.355048,14.053208,2.186301,36.705232
2.356048,14.011503,2.186301,37.107477
2.357048,13.969799,2.192913,37.509721
2.358048,13.948947,2.206136,37.822578
2.359048,13.928095,2.232583,38.135434
2.360048,13.928095,2.252418,38.448291
2.361048,13.938521,2.25903,38.716454
2.362048,13.948947,2.278865,38.984616
2.363048,13.969799,2.292089,39.252779
2.364048,13.980225,2.311924,39.520942
2.365048,13.969799,2.338371,39.744411
2.366048,13.948947,2.364818,39.923186
2.367048,13.917669,2.417712,40.101961
2.368048,13.875964,2.477217,40.280737
2.369048,13.823834,2.536723,40.414818
2.370048,13.750851,2.609452,40.459512
2.371048,13.688295,2.682181,40.459512
2.372048,13.636165,2.761521,40.414818
2.373048,13.584034,2.847474,40.370124
2.374048,13.54233,2.920203,40.32543
2.375048,13.511052,2.98632,40.370124
2.376048,13.490199,3.039214,40.414818
2.377048,13.458921,3.085496,40.459512
2.378048,13.438069,3.145002,40.593593
2.379048,13.406791,3.197896,40.772369
2.380048,13.375513,3.25079,40.995838
2.381048,13.344234,3.29046,41.264
2.382048,13.312956,3.33013,41.532163
2.383048,13.271252,3.369801,41.710938
2.384048,13.239974,3.396248,41.934407
2.385048,13.219121,3.409471,42.20257
2.386048,13.208695,3.416083,42.470733
2.387048,13.219121,3.422695,42.78359
2.388048,13.229548,3.429306,43.14114
2.389048,13.239974,3.429306,43.49869
2.390048,13.229548,3.429306,43.856241
2.391048,13.198269,3.449141,44.258485
2.392048,13.156565,3.468977,44.660729
2.393048,13.083582,3.495424,45.107667
2.394048,13.021026,3.535094,45.599299
2.395048,12.927191,3.568153,46.090931
2.396048,12.843783,3.5946,46.537869
2.397048,12.760374,3.621046,46.940113
2.398048,12.697817,3.654105,47.297664
2.399048,12.645687,3.667329,47.699908
2.400048,12.603983,3.687164,48.19154
2.401048,12.572705,3.706999,48.683172
2.402048,12.541426,3.740058,49.13011
2.403048,12.520574,3.773116,49.577048
2.404048,12.489296,3.799563,49.934598
2.405048,12.447592,3.819398,50.247455
2.406048,12.395461,3.839234,50.605005
2.407048,12.374609,3.852457,51.007249
2.408048,12.364183,3.845845,51.320106
2.409048,12.343331,3.832622,51.588269
2.410048,12.332905,3.806175,51.811738
2.411048,12.2912,3.773116,51.990513
2.412048,12.259922,3.740058,52.079901
2.413048,12.228644,3.720222,52.169288
2.414048,12.197366,3.700387,52.258676
2.415048,12.155661,3.687164,52.348063
2.416048,12.113957,3.693775,52.392757
2.417048,12.072253,3.687164,52.392757
2.418048,12.020122,3.680552,52.348063
2.419048,11.967992,3.660717,52.30337
2.420048,11.915862,3.640882,52.258676
2.421048,11.863731,3.621046,52.30337
2.422048,11.822027,3.621046,52.348063
2.423048,11.790749,3.627658,52.348063
2.424048,11.749044,3.63427,52.30337
2.425048,11.70734,3.647493,52.348063
2.426048,11.676062,3.67394,52.392757
2.427048,11.665636,3.706999,52.437451
2.428048,11.686488,3.740058,52.482145
2.429048,11.728192,3.773116,52.616226
2.430048,11.769896,3.799563,52.750308
2.431048,11.801175,3.82601,52.884389
2.432048,11.822027,3.845845,53.01847
2.433048,11.842879,3.852457,53.152552
2.434048,11.853305,3.872292,53.286633
2.435048,11.853305,3.892127,53.420715
2.436048,11.853305,3.931798,53.554796
2.437048,11.822027,3.971468,53.688878
2.438048,11.780323,4.011139,53.778265
2.439048,11.738618,4.037585,53.867653
2.440048,11.696914,4.057421,53.95704
2.441048,11.65521,4.077256,54.046428
2.442048,11.603079,4.103703,54.091122
2.443048,11.550949,4.13015,54.135816
2.444048,11.488392,4.163208,54.225203
2.445048,11.404984,4.202879,54.314591
2.446048,11.311149,4.235937,54.359285
2.447048,11.217314,4.275608,54.403978
2.448048,11.133906,4.32189,54.448672
2.449048,11.060923,4.368172,54.493366
2.450048,10.977514,4.434289,54.53806
2.451048,10.914958,4.500407,54.582754
2.452048,10.862828,4.566524,54.627447
2.453048,10.800271,4.619418,54.716835
2.454048,10.758567,4.672312,54.806223
2.455048,10.727289,4.731817,54.89561
2.456048,10.69601,4.791323,54.984998
2.457048,10.664732,4.837605,55.074385
2.458048,10.633454,4.883887,55.163773
2.459048,10.612602,4.923557,55.253161
2.460048,10.591749,4.956616,55.342548
2.461048,10.581323,4.983063,55.387242
2.462048,10.581323,5.002898,55.521323
2.463048,10.581323,5.042569,55.700099
2.464048,10.581323,5.069015,55.923568
2.465048,10.581323,5.082239,56.147037
2.466048,10.581323,5.095462,56.415199
2.467048,10.612602,5.088851,56.728056
2.502979,10.623028,5.075627,57.085607
2.503979,10.633454,5.069015,57.532545
2.504979,10.64388,5.062404,57.979483
2.505979,10.654306,5.062404,58.471114
2.506979,10.664732,5.04918,59.00744
2.507979,10.664732,5.035957,59.633153
2.508979,10.654306,5.04918,60.30356
2.509979,10.633454,5.062404,61.063355
2.510979,10.612602,5.075627,61.912537
2.511979,10.591749,5.095462,62.806413
2.512979,10.539619,5.115298,63.744983
2.513979,10.477063,5.135133,64.594165
2.514979,10.40408,5.141744,65.443348
2.515979,10.320671,5.16158,66.247836
2.516979,10.237263,5.20125,67.141712
2.517979,10.153854,5.247532,68.080282
2.518979,10.039167,5.307038,68.974158
2.519979,9.934907,5.366543,69.868034
2.520979,9.830646,5.426049,70.672523
2.521979,9.736811,5.485554,71.432317
2.522979,9.63255,5.538448,72.192112
2.523979,9.517863,5.604566,72.951906
2.524979,9.413603,5.670683,73.622314
2.525979,9.330194,5.723577,74.337414
2.526979,9.267637,5.776471,74.918434
2.527979,9.194655,5.829364,75.410066
2.528979,9.111246,5.869035,75.901697
2.529979,9.059116,5.908705,76.348635
2.530979,9.017412,5.948376,76.795574
2.531979,8.996559,5.988046,77.197818
2.532979,8.986133,6.021105,77.644756
2.533979,8.975707,6.034328,78.002306
2.534979,8.954855,6.047552,78.225775
2.535979,8.934003,6.047552,78.493938
2.536979,8.913151,6.054163,78.762101
2.537979,8.881873,6.047552,79.030264
2.538979,8.850594,6.04094,79.298426
2.539979,8.829742,6.034328,79.521895
2.540979,8.819316,6.027716,79.700671
2.541979,8.80889,6.021105,79.879446
2.542979,8.767186,6.014493,79.92414
2.543979,8.704629,6.014493,80.058221
2.544979,8.652499,6.021105,80.192303
2.545979,8.600368,6.04094,80.326384
2.546979,8.527386,6.060775,80.460465
2.547979,8.454403,6.08061,80.639241
2.548979,8.360569,6.107057,80.86271
2.549979,8.256308,6.133504,81.041485
2.550979,8.141621,6.173174,81.264954
2.551979,8.026934,6.206233,81.533117
2.552979,7.922673,6.259127,81.756586
2.553979,7.807986,6.305409,81.935361
2.554979,7.703726,6.364915,82.114136
2.555979,7.599465,6.42442,82.292911
2.556979,7.495204,6.483926,82.51638
2.557979,7.390943,6.530208,82.739849
2.558979,7.307535,6.57649,82.963318
2.559979,7.255404,6.622772,83.276175
2.560979,7.2137,6.655831,83.589032
2.561979,7.171996,6.675666,83.991276
2.562979,7.151143,6.688889,84.304132
2.563979,7.140717,6.708725,84.661683
2.564979,7.119865,6.72856,84.974539
2.565979,7.109439,6.741783,85.198008
2.566979,7.119865,6.755007,85.466171
2.567979,7.140717,6.76823,85.68964
2.568979,7.192848,6.774842,85.913109
2.569979,7.255404,6.761618,86.136578
2.570979,7.328387,6.748395,86.360047
2.571979,7.411795,6.72856,86.62821
2.572979,7.495204,6.715336,86.896373
2.573979,7.578613,6.708725,87.119842
2.574979,7.662021,6.721948,87.388005
2.575979,7.714152,6.741783,87.700861
2.576979,7.755856,6.76823,87.969024
2.577979,7.79756,6.807901,88.147799
2.578979,7.839265,6.860794,88.192493
2.579979,7.870543,6.907077,88.281881
2.580979,7.901821,6.946747,88.326575
2.581979,7.953951,6.986417,88.371268
2.582979,7.995656,7.019476,88.50535
2.583979,8.016508,7.059146,88.594737
2.584979,8.03736,7.085593,88.639431
2.585979,8.03736,7.125264,88.728819
2.586979,8.006082,7.178157,88.907594
2.587979,7.98523,7.231051,89.131063
2.588979,7.933099,7.283945,89.309838
2.589979,7.870543,7.330227,89.533307
2.590979,7.807986,7.363286,89.756776
2.591979,7.74543,7.383121,89.935552
2.592979,7.672447,7.402956,90.069633
2.593979,7.599465,7.41618,90.203714
2.594979,7.516056,7.422792,90.427183
2.595979,7.422221,7.422792,90.695346
2.596979,7.328387,7.436015,90.963509
2.597979,7.234552,7.449238,91.231672
2.598979,7.119865,7.475685,91.499835
2.599979,7.02603,7.508744,91.723304
2.600979,6.942622,7.535191,91.902079
2.601979,6.848787,7.56825,92.170242
2.602979,6.7341,7.594697,92.393711
2.603979,6.629839,7.614532,92.527792
2.604979,6.504726,7.640979,92.572486
2.605979,6.410892,7.667426,92.61718
2.606979,6.327483,7.687261,92.661874
2.607979,6.233648,7.720319,92.661874
2.608979,6.139814,7.740155,92.706567
