Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.980936	10.538164	4.881207	-45.874986
0.981936	10.562735	4.904392	-45.876032
0.982936	10.587307	4.904392	-45.877077
0.983936	10.636449	4.927577	-45.878645
0.984936	10.661021	4.939169	-45.880214
0.985936	10.661021	4.973946	-45.880736
0.986936	10.661021	5.031908	-45.882304
0.987936	10.661021	5.089870	-45.883873
0.988936	10.648735	5.159424	-45.885441
0.989936	10.636449	5.194201	-45.887009
0.990936	10.611878	5.205794	-45.888054
0.991936	10.587307	5.228979	-45.888054
0.992936	10.562735	5.217386	-45.888054
0.993936	10.538164	5.194201	-45.888054
0.994936	10.501307	5.171017	-45.888054
0.995936	10.464450	5.136240	-45.888054
0.996936	10.452164	5.113055	-45.888054
0.997936	10.439878	5.101462	-45.888577
0.998936	10.452164	5.078278	-45.889100
0.999936	10.464450	5.089870	-45.889623
1.000936	10.476736	5.078278	-45.889100
1.001936	10.513593	5.055093	-45.888577
1.002936	10.562735	5.043500	-45.888577
1.003936	10.611878	5.020316	-45.887532
1.004936	10.648735	4.962354	-45.886486
1.005936	10.673306	4.915984	-45.885441
1.006936	10.673306	4.881207	-45.884395
1.007936	10.673306	4.858022	-45.882827
1.008936	10.673306	4.834837	-45.881782
1.009936	10.661021	4.823245	-45.880214
1.010936	10.648735	4.823245	-45.878645
1.011936	10.636449	4.823245	-45.877077
1.012936	10.624164	4.811653	-45.875509
1.013936	10.611878	4.800060	-45.873941
1.014936	10.599592	4.753691	-45.871327
1.015936	10.575021	4.753691	-45.869236
1.016936	10.550450	4.730506	-45.867145
1.017936	10.501307	4.707321	-45.866100
1.018936	10.439878	4.684136	-45.865054
1.019936	10.378450	4.637767	-45.864009
1.020936	10.317022	4.579805	-45.863486
1.021936	10.267879	4.545028	-45.862963
1.022936	10.231022	4.510251	-45.862441
1.023936	10.206451	4.475473	-45.861918
1.024936	10.194165	4.452289	-45.862441
1.025936	10.194165	4.429104	-45.862963
1.026936	10.218736	4.405919	-45.864532
1.027936	10.243308	4.394327	-45.866100
